ID,Word,Response,RT
soren,basket,n,1.2683541999999761
soren,anteater,y,1.4290996999999948
soren,goose,n,1.3729486000000293
soren,magpie,y,2.5914813999999637
soren,animal,n,1.1027182000000266
soren,ant,n,1.7026710000000094
soren,chip,n,2.422284999999988
soren,armadillo,y,0.8283134999999788
soren,grass,n,1.1647482000000196
soren,penguin,y,0.7178890000000138
soren,eraser,n,1.1873641999999904
soren,zebra,n,4.902934500000015
soren,grasshopper,n,3.7595646999999985
soren,flame,y,2.359544200000016
soren,virus,n,1.339304000000027
soren,turtle,y,1.6863563
soren,cobra,n,3.1915328000000045
soren,orangutan,y,1.4250018999999838
soren,lightbulb,n,0.9635276000000204
soren,engine,n,1.082921400000032
soren,cat,y,0.6868575999999962
soren,dingo,y,1.948213800000019
soren,cargo,n,2.0677751999999714
soren,jaguar,y,1.3176242000000116
soren,wallet,y,1.2379922000000079
soren,tick,y,1.226862199999971
soren,hose,y,2.411777299999983
soren,truck,n,1.397197100000028
soren,fox,y,1.3401883999999882
soren,eagle,y,0.7850207000000182
soren,dolphin,n,2.1550050999999257
soren,coin,n,1.4239780000000337
soren,sky,n,6.4866499999999405
soren,tile,n,0.9658899999999448
soren,garage,y,0.9962615000000596
soren,bandage,y,1.1213912000000619
soren,oyster,n,1.3339794000000893
soren,robin,y,1.5058597000000873
soren,yellow,n,1.101844700000015
soren,radio,y,1.4196316000000024
soren,pen,n,0.8954340000000229
soren,jacket,n,5.897337600000014
soren,ring,n,2.395049800000038
soren,sample,y,2.6695799999999963
soren,flint,n,1.2497544999999946
soren,phone,n,0.9987873000000036
soren,castle,n,1.149953699999969
soren,tire,n,0.7984182000000146
soren,hummingbird,n,1.1330663999999615
soren,brush,n,1.1392607999999882
soren,axle,n,1.5521007999999483
soren,mold,y,3.6622215999999526
soren,bear,n,1.596726399999966
soren,bottle,n,3.595781699999975
soren,palace,y,1.0047280999999657
soren,marble,y,1.4452506000000085
soren,hammer,n,3.3368245000000343
soren,magnet,n,7.813288600000078
soren,aware,y,1.3532780000000457
soren,panther,n,2.152335600000015
soren,screen,n,1.0005412000000433
soren,keyboard,n,1.6915363000000525
soren,gazelle,y,1.5796053000000256
soren,glove,n,0.9172132999999576
soren,steel,n,0.9964092999999821
soren,bucket,n,2.2339822999999797
soren,ledge,y,0.9817262000000255
soren,horse,n,1.368323499999974
soren,flag,n,2.2428138000000217
soren,satellite,y,2.6905914000000166
soren,fabric,n,3.4625833000000057
soren,anchor,n,2.208085100000062
soren,duck,n,1.3027005000000145
soren,button,n,1.374076500000001
soren,pipe,n,0.8766820999999254
soren,shelf,n,0.9462903999999526
soren,bed,n,2.426202699999976
soren,lizard,n,1.2993389000000661
soren,galaxy,n,1.6993171999999959
soren,octopus,y,0.7776501999999255
soren,backpack,n,3.931770799999981
soren,wool,n,1.2744629999999688
soren,bicycle,n,0.6762472000000344
soren,catfish,y,0.8100044999999909
soren,umbrella,n,2.8578559999999698
soren,pump,n,1.0595511000000215
soren,lens,y,0.9941644000000451
soren,shirt,n,0.9088042999999288
soren,bison,n,1.2712970000000041
soren,heron,y,1.8971809999999323
soren,adapt,n,1.020815500000026
soren,deer,n,1.7755247000000054
soren,fork,n,0.9070531999999503
soren,crow,n,2.121694600000069
soren,paper,y,1.1480728000000227
soren,tent,n,0.8498061999999891
soren,fern,y,0.9292666000000054
soren,bamboo,y,1.5692794000000276
soren,cup,n,1.6545522999999775
soren,gun,n,0.8108588999999711
